account_id,customer_id,account_type,currency,balance,opened_date
ACC01095,CUST0645,checking,AZN,50182.8,2018-08-02
ACC01096,CUST0645,savings,AZN,65517.38,1982-02-26
ACC01097,CUST0646,savings,USD,29254.52,1998-09-23
ACC01098,CUST0646,checking,AZN,38450.14,2017-04-21
ACC01099,CUST0647,savings,AZN,15305.11,1997-09-16
ACC01100,CUST0648,savings,AZN,22501.47,2000-09-20
ACC01101,CUST0649,checking,USD,88973.36,2024-05-13
ACC01102,CUST0649,checking,AZN,30316.86,2021-05-13
ACC01103,CUST0650,checking,USD,54703.08,2025-07-24
ACC01104,CUST0651,checking,AZN,1116.68,2025-02-22
ACC01105,CUST0651,checking,EUR,37599.79,2024-03-12
ACC01106,CUST0652,savings,USD,31669.02,2022-05-24
ACC01107,CUST0652,savings,AZN,7855.59,2020-04-20
ACC01108,CUST0653,savings,AZN,97659.66,2015-05-13
ACC01109,CUST0654,savings,AZN,99170.17,2024-02-14
ACC01110,CUST0655,checking,AZN,66019.17,2016-09-17
ACC01111,CUST0656,checking,AZN,44666.62,2023-11-28
ACC01112,CUST0657,checking,AZN,74263.46,2025-06-05
ACC01113,CUST0657,savings,AZN,90676.96,1991-09-05
ACC01114,CUST0658,savings,EUR,80358.97,2025-01-10
ACC01115,CUST0658,checking,USD,32698.27,2019-03-02
ACC01116,CUST0658,savings,AZN,46852.8,2020-03-15
ACC01117,CUST0659,savings,USD,83921.5,2008-10-09
ACC01118,CUST0659,savings,USD,89942.41,1982-09-02
ACC01119,CUST0659,savings,USD,62744.68,2013-04-03
ACC01120,CUST0660,checking,AZN,42298.22,2025-09-04
ACC01121,CUST0661,checking,EUR,27859.54,1994-11-06
ACC01122,CUST0661,savings,USD,45293.32,2014-08-23
ACC01123,CUST0662,savings,AZN,1030.32,2016-06-30
ACC01124,CUST0662,savings,AZN,80708.57,1993-10-04
ACC01125,CUST0663,savings,AZN,7793.35,2006-11-06
ACC01126,CUST0664,checking,AZN,43764.59,2024-03-06
ACC01127,CUST0664,checking,AZN,83964.53,2001-06-17
ACC01128,CUST0664,checking,USD,26280.53,2008-10-14
ACC01129,CUST0665,savings,USD,46384.45,1999-04-12
ACC01130,CUST0665,checking,USD,8106.63,2021-01-07
ACC01131,CUST0666,checking,AZN,19994.29,2022-03-06
ACC01132,CUST0667,checking,AZN,79253.92,2025-03-15
ACC01133,CUST0667,savings,AZN,33446.99,2025-03-29
ACC01134,CUST0668,checking,EUR,14225.25,1999-03-06
ACC01135,CUST0669,checking,USD,21108.65,2021-09-08
ACC01136,CUST0669,savings,AZN,11954.87,2021-04-06
ACC01137,CUST0670,checking,USD,50331.55,2020-11-28
ACC01138,CUST0670,savings,AZN,96452.05,2018-02-21
ACC01139,CUST0671,checking,USD,40097.15,2005-08-09
ACC01140,CUST0671,savings,AZN,59299.07,2017-11-06
ACC01141,CUST0672,savings,AZN,3991.84,1995-11-15
ACC01142,CUST0672,checking,AZN,95636.96,2002-05-16
ACC01143,CUST0673,savings,AZN,73261.22,2016-04-14
ACC01144,CUST0674,checking,EUR,77087.88,2021-08-26
ACC01145,CUST0674,savings,AZN,2030.89,1998-08-09
ACC01146,CUST0675,checking,AZN,87702.08,2011-12-19
ACC01147,CUST0675,checking,AZN,20842.84,2018-12-30
ACC01148,CUST0676,savings,AZN,95609.22,2020-06-11
ACC01149,CUST0676,savings,AZN,1981.42,2012-09-22
ACC01150,CUST0676,savings,AZN,84474.24,2019-08-25
ACC01151,CUST0677,savings,AZN,6250.72,2010-06-09
ACC01152,CUST0677,savings,USD,62987.71,2024-08-11
ACC01153,CUST0678,checking,USD,55537.57,2016-12-17
ACC01154,CUST0678,savings,AZN,79757.65,2009-03-06
ACC01155,CUST0679,checking,AZN,66196.72,2025-12-21
ACC01156,CUST0680,savings,AZN,56500.64,2025-04-29
ACC01157,CUST0680,checking,EUR,92672.34,2025-09-07
ACC01158,CUST0680,checking,USD,61569.71,2023-10-02
ACC01159,CUST0681,savings,AZN,7565.2,1991-12-18
ACC01160,CUST0681,checking,AZN,86079.98,2010-11-22
ACC01161,CUST0682,savings,AZN,95369.79,2019-02-24
ACC01162,CUST0682,checking,USD,90086.85,2021-12-29
ACC01163,CUST0683,savings,USD,16916.13,2017-10-25
ACC01164,CUST0683,checking,USD,42361.52,2020-12-29
ACC01165,CUST0684,checking,AZN,47609.93,2011-05-24
ACC01166,CUST0684,savings,AZN,81400.19,2014-02-14
ACC01167,CUST0684,checking,AZN,28599.4,2011-06-22
ACC01168,CUST0685,savings,AZN,63643.02,2024-10-26
ACC01169,CUST0685,savings,AZN,77152.0,1997-06-25
ACC01170,CUST0686,checking,AZN,4258.68,2018-10-15
ACC01171,CUST0686,checking,AZN,1142.86,2017-10-28
ACC01172,CUST0687,checking,AZN,68318.0,2006-10-10
ACC01173,CUST0687,savings,AZN,41471.24,2014-11-16
ACC01174,CUST0688,checking,AZN,21188.03,2020-05-14
ACC01175,CUST0689,savings,AZN,6781.19,2025-11-27
ACC01176,CUST0689,checking,AZN,6996.81,2009-05-30
ACC01177,CUST0689,checking,AZN,99783.75,2011-03-01
ACC01178,CUST0690,checking,USD,85258.62,2018-01-20
ACC01179,CUST0691,savings,EUR,58130.66,2022-05-12
ACC01180,CUST0691,checking,USD,90144.67,2024-08-18
ACC01181,CUST0692,checking,EUR,43218.6,2020-10-24
ACC01182,CUST0692,checking,AZN,83053.44,2024-02-14
ACC01183,CUST0692,savings,AZN,16665.45,2025-11-20
ACC01184,CUST0693,checking,AZN,62329.63,2021-09-13
ACC01185,CUST0694,savings,AZN,49378.93,2015-09-07
ACC01186,CUST0694,savings,AZN,59402.67,1999-05-21
ACC01187,CUST0695,savings,USD,9555.94,2023-04-02
ACC01188,CUST0696,savings,AZN,91484.57,2023-01-19
ACC01189,CUST0697,checking,AZN,91446.27,2023-02-10
ACC01190,CUST0697,savings,USD,56227.97,2013-05-22
ACC01191,CUST0698,savings,AZN,44435.66,2025-12-16
ACC01192,CUST0698,checking,AZN,72263.59,2024-01-03
ACC01193,CUST0699,savings,AZN,82240.62,1993-01-13
ACC01194,CUST0699,savings,USD,40387.64,2000-09-07
ACC01195,CUST0700,checking,AZN,87247.19,1997-05-25
ACC01196,CUST0700,checking,USD,81724.38,2021-03-18
ACC01197,CUST0701,checking,AZN,29642.95,2004-08-29
ACC01198,CUST0702,savings,AZN,10027.74,2024-10-28
ACC01199,CUST0703,savings,AZN,17314.86,1993-12-28
ACC01200,CUST0704,checking,USD,54565.8,2004-08-21
ACC01201,CUST0705,checking,EUR,68921.29,2002-09-16
ACC01202,CUST0705,savings,AZN,35644.92,2006-03-04
ACC01203,CUST0706,checking,EUR,41000.92,1990-10-26
ACC01204,CUST0707,checking,EUR,63849.59,2024-01-19
ACC01205,CUST0708,checking,AZN,81810.72,2015-08-19
ACC01206,CUST0708,savings,AZN,1675.17,1996-01-09
ACC01207,CUST0708,savings,AZN,38121.41,2024-03-13
ACC01208,CUST0709,checking,AZN,77902.53,2023-02-09
ACC01209,CUST0710,savings,USD,6759.74,1995-01-13
ACC01210,CUST0711,checking,AZN,7357.41,2022-07-15
ACC01211,CUST0711,checking,AZN,38967.15,2025-02-20
ACC01212,CUST0712,checking,AZN,85024.55,2013-03-16
ACC01213,CUST0713,savings,USD,76517.74,2025-09-05
ACC01214,CUST0714,savings,AZN,32376.02,2022-02-04
ACC01215,CUST0714,checking,AZN,18043.15,2022-12-17
ACC01216,CUST0715,checking,AZN,7832.31,2022-10-23
ACC01217,CUST0715,checking,USD,16483.99,2023-11-01
ACC01218,CUST0716,savings,AZN,73147.57,2023-12-31
ACC01219,CUST0717,checking,AZN,54856.93,2010-12-04
ACC01220,CUST0717,savings,AZN,47576.39,2021-07-14
ACC01221,CUST0718,checking,AZN,43041.08,2009-01-06
ACC01222,CUST0718,savings,AZN,32112.55,2024-10-09
ACC01223,CUST0718,savings,AZN,95292.42,2014-06-22
ACC01224,CUST0719,savings,AZN,67195.68,2012-10-21
ACC01225,CUST0720,checking,AZN,66843.05,1998-06-24
ACC01226,CUST0721,savings,AZN,646.53,2016-04-26
ACC01227,CUST0721,checking,AZN,36672.37,2019-05-29
ACC01228,CUST0722,checking,EUR,75879.13,2016-02-14
ACC01229,CUST0723,savings,USD,17901.17,1997-05-15
ACC01230,CUST0723,checking,AZN,42755.97,2021-07-16
ACC01231,CUST0724,savings,AZN,39380.45,2020-08-09
ACC01232,CUST0725,checking,AZN,52766.11,2026-01-05
ACC01233,CUST0725,savings,AZN,20343.54,1985-10-06
ACC01234,CUST0726,checking,USD,77991.64,2025-02-09
ACC01235,CUST0727,savings,AZN,38777.49,2006-01-01
ACC01236,CUST0728,checking,USD,31970.6,2016-04-18
ACC01237,CUST0729,savings,AZN,65338.22,2018-07-29
ACC01238,CUST0729,checking,USD,70945.22,2014-07-24
ACC01239,CUST0730,checking,USD,65643.91,2024-09-13
ACC01240,CUST0731,checking,AZN,85392.68,2013-09-26
ACC01241,CUST0731,savings,AZN,40602.65,2014-11-18
ACC01242,CUST0731,savings,USD,77034.69,2020-12-13
ACC01243,CUST0732,checking,USD,38519.8,2021-06-19
ACC01244,CUST0732,checking,AZN,32195.22,1992-08-21
ACC01245,CUST0733,savings,AZN,51038.36,2020-01-18
ACC01246,CUST0733,checking,AZN,49830.79,2006-10-23
ACC01247,CUST0734,savings,EUR,30543.72,2011-05-11
ACC01248,CUST0734,checking,AZN,27034.81,1999-12-28
ACC01249,CUST0735,checking,AZN,79819.75,2023-08-14
ACC01250,CUST0736,checking,USD,54525.14,2015-03-20
ACC01251,CUST0736,checking,AZN,69219.89,2009-05-04
ACC01252,CUST0736,checking,AZN,13139.41,2020-04-14
ACC01253,CUST0737,savings,AZN,12133.83,2018-10-12
ACC01254,CUST0737,checking,USD,16331.51,2022-12-18
ACC01255,CUST0737,checking,AZN,20641.11,2020-10-14
ACC01256,CUST0738,savings,AZN,65873.56,2019-12-06
ACC01257,CUST0739,savings,USD,38831.63,2004-01-01
ACC01258,CUST0739,checking,USD,31625.33,2025-05-23
ACC01259,CUST0740,checking,AZN,96016.67,1997-09-21
ACC01260,CUST0741,savings,AZN,82169.68,2019-04-10
ACC01261,CUST0741,checking,AZN,44794.04,2015-01-03
ACC01262,CUST0742,checking,AZN,87826.58,2006-01-01
ACC01263,CUST0742,savings,AZN,4455.53,2007-05-10
ACC01264,CUST0742,savings,AZN,68123.43,2019-01-03
ACC01265,CUST0743,savings,AZN,5020.72,1999-07-16
ACC01266,CUST0743,savings,AZN,61500.07,2010-10-31
ACC01267,CUST0744,checking,AZN,38952.37,2010-10-16
ACC01268,CUST0744,checking,EUR,30794.71,2020-09-03
ACC01269,CUST0745,checking,AZN,21385.13,2007-01-06
ACC01270,CUST0746,checking,AZN,59034.02,2025-02-28
ACC01271,CUST0746,checking,AZN,77366.55,2024-10-20
ACC01272,CUST0746,checking,AZN,44477.93,2019-09-16
ACC01273,CUST0747,savings,EUR,60550.12,2020-04-30
ACC01274,CUST0747,checking,AZN,84649.95,2012-07-27
ACC01275,CUST0748,checking,AZN,41822.41,2021-09-12
ACC01276,CUST0748,savings,AZN,65633.73,2013-04-17
ACC01277,CUST0749,savings,AZN,75140.75,2024-07-06
ACC01278,CUST0750,checking,AZN,36444.83,2010-06-04
ACC01279,CUST0750,savings,USD,51505.77,2022-03-29
ACC01280,CUST0751,savings,EUR,50932.78,2024-09-23
ACC01281,CUST0751,savings,AZN,41766.11,2016-08-05
ACC01282,CUST0752,savings,USD,23759.07,2018-01-11
ACC01283,CUST0753,savings,EUR,45137.58,2020-01-04
ACC01284,CUST0753,savings,AZN,91053.65,2025-10-13
ACC01285,CUST0754,savings,AZN,98875.83,2022-01-16
ACC01286,CUST0754,savings,USD,14146.07,2001-06-29
ACC01287,CUST0755,savings,USD,60778.78,2018-11-16
ACC01288,CUST0756,savings,EUR,26285.9,1988-12-31
ACC01289,CUST0757,checking,USD,74710.52,2023-03-22
ACC01290,CUST0758,savings,USD,55596.12,1997-01-25
ACC01291,CUST0759,savings,USD,84625.24,2017-07-25
ACC01292,CUST0759,checking,AZN,68425.94,2016-07-19
ACC01293,CUST0760,savings,AZN,78471.35,2022-11-21
ACC01294,CUST0761,savings,USD,51780.75,2009-04-21
ACC01295,CUST0762,checking,USD,79702.5,2010-06-24
ACC01296,CUST0762,savings,AZN,9060.18,2015-06-18
ACC01297,CUST0762,savings,AZN,67937.68,2018-10-08
ACC01298,CUST0763,savings,AZN,80059.5,1993-11-01
ACC01299,CUST0763,checking,AZN,40603.03,2015-08-02
ACC01300,CUST0764,savings,EUR,29816.68,2019-10-01
ACC01301,CUST0765,savings,AZN,75522.34,2015-06-09
ACC01302,CUST0766,savings,AZN,8528.72,2018-04-02
ACC01303,CUST0767,savings,AZN,37421.24,2010-08-04
ACC01304,CUST0768,savings,AZN,21489.36,1999-07-17
ACC01305,CUST0769,checking,AZN,67141.93,2023-04-11
ACC01306,CUST0770,checking,USD,59907.51,2017-09-29
ACC01307,CUST0770,checking,AZN,66453.68,2025-01-16
ACC01308,CUST0770,checking,AZN,34510.14,2015-05-30
ACC01309,CUST0771,checking,USD,36092.57,2025-06-12
ACC01310,CUST0771,savings,USD,60194.4,2014-07-27
ACC01311,CUST0772,checking,AZN,6859.77,2019-03-15
ACC01312,CUST0772,savings,AZN,95677.76,2013-12-31
ACC01313,CUST0772,savings,EUR,53144.08,2011-12-25
ACC01314,CUST0773,checking,AZN,37415.48,2018-12-03
ACC01315,CUST0773,savings,AZN,96664.84,2025-11-03
ACC01316,CUST0774,savings,USD,82002.67,2023-09-09
ACC01317,CUST0774,checking,AZN,5072.8,2018-05-24
ACC01318,CUST0774,checking,AZN,5006.39,2021-04-20
ACC01319,CUST0775,savings,AZN,88046.21,2024-05-27
ACC01320,CUST0775,savings,AZN,61702.01,2023-11-12
ACC01321,CUST0776,checking,AZN,79698.42,2024-12-18
ACC01322,CUST0777,savings,AZN,48946.23,2023-09-22
ACC01323,CUST0778,checking,AZN,50677.21,2001-08-15
ACC01324,CUST0779,savings,AZN,13899.08,2015-07-11
ACC01325,CUST0779,savings,AZN,76329.25,2012-06-27
ACC01326,CUST0779,checking,AZN,23907.54,2010-09-08
ACC01327,CUST0780,checking,AZN,31178.59,2013-02-11
ACC01328,CUST0781,savings,AZN,51650.95,2007-12-17
ACC01329,CUST0781,savings,USD,94726.59,2000-05-28
ACC01330,CUST0782,savings,AZN,27273.4,2010-07-09
ACC01331,CUST0782,savings,AZN,92253.08,2022-03-03
ACC01332,CUST0783,savings,AZN,93636.84,2020-03-09
ACC01333,CUST0783,checking,AZN,37810.84,2021-12-11
ACC01334,CUST0784,checking,USD,37672.56,2014-11-23
ACC01335,CUST0785,checking,EUR,30255.88,2017-09-16
ACC01336,CUST0785,savings,USD,58810.33,2016-01-24
ACC01337,CUST0786,savings,EUR,11702.34,2020-05-05
ACC01338,CUST0786,checking,AZN,22836.43,2023-03-17
ACC01339,CUST0786,savings,AZN,53116.83,2024-07-24
ACC01340,CUST0787,savings,AZN,91954.64,2019-01-14
ACC01341,CUST0787,savings,AZN,48375.36,2023-07-07
ACC01342,CUST0788,savings,USD,99058.24,2004-05-11
ACC01343,CUST0789,savings,USD,11616.84,2002-05-13
ACC01344,CUST0789,checking,AZN,56768.29,2001-07-25
ACC01345,CUST0790,savings,AZN,85419.27,2025-03-25
ACC01346,CUST0791,savings,AZN,18744.96,2004-04-02
ACC01347,CUST0791,savings,AZN,24157.81,2004-10-12
ACC01348,CUST0791,savings,AZN,57932.55,2018-11-09
ACC01349,CUST0792,savings,AZN,26710.92,2024-11-12
ACC01350,CUST0793,checking,AZN,11846.16,2022-05-13
ACC01351,CUST0793,savings,AZN,11763.49,2010-05-06
ACC01352,CUST0794,savings,AZN,27667.83,2007-06-25
ACC01353,CUST0794,savings,USD,85137.29,2011-08-27
ACC01354,CUST0795,savings,AZN,21248.37,2023-06-10
ACC01355,CUST0795,savings,AZN,22567.74,2024-11-13
ACC01356,CUST0796,savings,AZN,63547.51,1996-01-15
ACC01357,CUST0796,savings,AZN,96766.18,2009-09-22
ACC01358,CUST0797,checking,AZN,80339.47,1996-02-12
ACC01359,CUST0798,savings,AZN,78583.53,2023-02-12
ACC01360,CUST0798,checking,AZN,27838.39,2020-10-18
ACC01361,CUST0799,savings,AZN,62290.05,2016-04-22
ACC01362,CUST0799,savings,AZN,72543.87,2013-09-15
ACC01363,CUST0800,checking,AZN,92642.09,2023-12-18
ACC01364,CUST0800,checking,AZN,38940.09,2018-01-01
ACC01365,CUST0801,savings,AZN,98224.18,2012-01-03
ACC01366,CUST0801,savings,EUR,19431.9,2025-09-05
ACC01367,CUST0802,checking,AZN,87082.27,1993-07-22
ACC01368,CUST0802,savings,USD,81762.44,2010-11-03
ACC01369,CUST0803,checking,AZN,97827.34,2009-04-06
ACC01370,CUST0803,checking,USD,56896.66,2019-12-14
ACC01371,CUST0804,checking,USD,68628.71,2020-02-09
ACC01372,CUST0804,checking,AZN,89207.64,2015-06-10
ACC01373,CUST0805,savings,AZN,41051.55,2022-07-19
ACC01374,CUST0806,savings,EUR,59243.05,2021-05-19
ACC01375,CUST0806,checking,AZN,87631.31,2017-03-03
ACC01376,CUST0807,savings,EUR,33840.79,2024-02-22
ACC01377,CUST0808,checking,AZN,90396.49,2017-09-09
ACC01378,CUST0808,savings,AZN,70379.76,2009-12-16
ACC01379,CUST0808,checking,AZN,94643.67,2024-08-20
ACC01380,CUST0809,checking,USD,40853.96,2025-10-19
ACC01381,CUST0809,checking,AZN,31079.75,2025-09-04
ACC01382,CUST0810,checking,AZN,66958.6,2021-02-08
ACC01383,CUST0811,savings,AZN,52114.79,2001-02-01
ACC01384,CUST0812,checking,AZN,59938.64,2006-01-08
ACC01385,CUST0813,checking,AZN,63798.7,2002-11-17
ACC01386,CUST0813,savings,AZN,91781.54,2004-09-07
ACC01387,CUST0814,savings,AZN,23377.24,2020-03-06
ACC01388,CUST0814,savings,EUR,79465.2,2025-08-16
ACC01389,CUST0814,checking,AZN,81565.39,2005-03-31
ACC01390,CUST0815,savings,AZN,96245.25,2020-12-26
ACC01391,CUST0816,checking,AZN,76321.8,2014-04-06
ACC01392,CUST0816,checking,AZN,7935.14,2018-02-27
ACC01393,CUST0817,checking,USD,99312.89,2025-05-28
ACC01394,CUST0818,checking,USD,81471.13,2019-01-06
ACC01395,CUST0818,savings,AZN,60462.01,2021-01-14
ACC01396,CUST0819,checking,AZN,27434.37,2019-04-25
ACC01397,CUST0819,savings,AZN,78087.31,2015-01-08
ACC01398,CUST0819,checking,AZN,70669.92,2024-03-06
ACC01399,CUST0820,savings,EUR,38230.24,2011-03-06
ACC01400,CUST0820,checking,AZN,35873.23,2012-09-28
ACC01401,CUST0821,checking,AZN,63522.64,2021-03-30
ACC01402,CUST0821,savings,EUR,2082.93,2025-01-05
ACC01403,CUST0822,savings,USD,16201.9,1996-05-17
ACC01404,CUST0822,savings,USD,69481.52,2016-10-01
ACC01405,CUST0823,checking,AZN,43522.08,2018-04-15
ACC01406,CUST0823,savings,AZN,8270.6,2025-05-29
ACC01407,CUST0823,savings,AZN,97090.53,2025-05-11
ACC01408,CUST0824,checking,USD,10300.46,2009-06-03
ACC01409,CUST0824,savings,AZN,6400.12,2016-12-10
ACC01410,CUST0825,checking,USD,47443.38,2024-10-02
ACC01411,CUST0825,checking,AZN,3312.37,2023-05-09
ACC01412,CUST0826,savings,AZN,70760.72,2022-10-23
ACC01413,CUST0827,savings,AZN,51576.75,1994-09-24
ACC01414,CUST0827,checking,AZN,42082.28,2013-12-07
ACC01415,CUST0828,savings,USD,41036.26,2022-02-28
ACC01416,CUST0828,savings,AZN,56288.33,2016-03-02
ACC01417,CUST0829,checking,USD,62785.23,1999-03-11
ACC01418,CUST0830,savings,AZN,23805.03,2012-11-14
ACC01419,CUST0830,savings,AZN,23687.9,2025-01-06
ACC01420,CUST0830,savings,USD,14384.62,2022-03-31
ACC01421,CUST0831,checking,USD,63827.39,2010-06-05
ACC01422,CUST0832,checking,USD,65271.94,2015-05-26
ACC01423,CUST0832,checking,AZN,37299.45,2009-07-10
ACC01424,CUST0833,savings,EUR,49969.3,2018-08-27
ACC01425,CUST0834,savings,AZN,71598.66,2003-07-31
ACC01426,CUST0835,checking,USD,7085.05,2014-01-29
ACC01427,CUST0835,savings,USD,28329.13,2025-06-20
ACC01428,CUST0836,checking,AZN,78792.42,2016-09-13
ACC01429,CUST0837,savings,AZN,58246.71,2010-01-18
ACC01430,CUST0838,checking,AZN,78112.02,2023-08-13
ACC01431,CUST0838,checking,USD,28305.88,2024-07-03
ACC01432,CUST0839,savings,AZN,33645.5,2021-09-13
ACC01433,CUST0840,savings,AZN,37125.98,2021-08-09
ACC01434,CUST0841,checking,USD,68754.13,2012-01-10
ACC01435,CUST0842,savings,USD,28217.79,2007-08-20
ACC01436,CUST0842,checking,AZN,88254.85,2006-11-23
ACC01437,CUST0843,savings,AZN,71552.33,2020-04-08
ACC01438,CUST0843,savings,AZN,80464.2,2020-01-23
ACC01439,CUST0843,checking,AZN,44479.96,2016-08-09
ACC01440,CUST0844,checking,USD,58417.34,1987-03-28
ACC01441,CUST0845,savings,AZN,27990.56,2020-01-20
ACC01442,CUST0845,checking,AZN,28186.53,2024-04-24
ACC01443,CUST0846,checking,AZN,2650.46,2019-12-17
ACC01444,CUST0847,checking,AZN,30157.48,2023-12-04
ACC01445,CUST0847,checking,AZN,10414.57,2022-03-29
ACC01446,CUST0848,checking,USD,38110.29,2006-04-30
ACC01447,CUST0848,savings,AZN,17204.9,2012-12-09
ACC01448,CUST0849,savings,AZN,57443.18,2018-05-28
ACC01449,CUST0849,checking,AZN,45927.5,2011-06-28
ACC01450,CUST0849,checking,AZN,52814.44,2011-06-29
ACC01451,CUST0850,checking,USD,24439.86,2019-10-13
ACC01452,CUST0850,savings,AZN,8641.71,2001-10-03
ACC01453,CUST0851,savings,AZN,93206.1,2003-07-18
ACC01454,CUST0852,checking,AZN,88214.73,2012-04-13
ACC01455,CUST0852,savings,AZN,20964.98,2006-09-23
ACC01456,CUST0853,checking,AZN,90336.75,2018-10-19
ACC01457,CUST0853,checking,USD,74401.01,2015-02-23
ACC01458,CUST0854,checking,USD,76001.14,2017-01-13
ACC01459,CUST0855,checking,AZN,92330.57,2005-02-09
ACC01460,CUST0855,savings,AZN,97928.29,1996-02-03
ACC01461,CUST0856,savings,USD,39210.0,2023-07-17
ACC01462,CUST0857,savings,AZN,77632.71,2025-04-01
ACC01463,CUST0857,savings,USD,59783.65,2025-09-06
ACC01464,CUST0858,checking,USD,99563.12,2004-05-26
ACC01465,CUST0858,savings,AZN,43939.53,2020-03-14
ACC01466,CUST0859,checking,AZN,84594.67,2023-08-13
ACC01467,CUST0860,savings,AZN,79944.58,2017-03-12
ACC01468,CUST0861,checking,USD,20742.44,1998-08-29
ACC01469,CUST0861,checking,EUR,98636.5,2013-10-07
ACC01470,CUST0862,checking,USD,69124.33,2023-06-14
ACC01471,CUST0862,savings,USD,22942.65,2011-03-29
ACC01472,CUST0863,checking,EUR,86342.56,2024-04-29
ACC01473,CUST0863,checking,AZN,70124.32,2003-10-23
ACC01474,CUST0864,savings,AZN,95982.28,1985-04-09
ACC01475,CUST0864,checking,USD,90697.7,2000-06-05
ACC01476,CUST0865,savings,EUR,40095.55,1997-08-24
ACC01477,CUST0865,savings,EUR,49637.3,2000-04-04
ACC01478,CUST0866,checking,AZN,70668.27,2025-07-26
ACC01479,CUST0867,savings,AZN,55297.81,2024-02-19
ACC01480,CUST0868,checking,AZN,40799.48,2022-12-30
ACC01481,CUST0868,checking,EUR,90029.7,2021-03-17
ACC01482,CUST0869,savings,AZN,91793.69,2023-11-04
ACC01483,CUST0870,savings,AZN,58013.47,2008-06-08
ACC01484,CUST0870,savings,AZN,51011.46,2019-02-28
ACC01485,CUST0870,checking,AZN,97280.92,2022-12-15
ACC01486,CUST0871,checking,USD,80486.79,2008-04-22
ACC01487,CUST0872,checking,AZN,50416.65,2006-04-02
ACC01488,CUST0873,checking,EUR,69316.29,2022-06-28
ACC01489,CUST0873,savings,AZN,74036.51,2005-06-25
ACC01490,CUST0874,checking,AZN,18652.26,2002-08-09
ACC01491,CUST0875,savings,AZN,78306.32,1984-10-21
ACC01492,CUST0875,savings,AZN,69153.93,1994-05-14
ACC01493,CUST0876,checking,AZN,77826.5,1998-05-20
ACC01494,CUST0877,savings,USD,30230.78,2015-12-01
ACC01495,CUST0878,savings,AZN,89672.14,2013-03-15
ACC01496,CUST0879,savings,AZN,22667.78,2000-01-30
ACC01497,CUST0879,checking,AZN,75863.45,2019-08-30
ACC01498,CUST0880,checking,USD,77024.45,2016-03-21
ACC01499,CUST0881,savings,AZN,28496.03,1981-07-30
ACC01500,CUST0882,savings,AZN,14532.87,2020-08-19
ACC01501,CUST0882,savings,USD,86348.3,2021-10-25
ACC01502,CUST0883,checking,AZN,55954.43,2025-07-19
ACC01503,CUST0883,savings,AZN,7101.9,2020-08-06
ACC01504,CUST0884,checking,EUR,70311.05,2020-11-19
ACC01505,CUST0884,checking,AZN,92497.97,2025-12-30
ACC01506,CUST0885,savings,EUR,54114.67,2015-12-13
ACC01507,CUST0885,savings,EUR,1848.36,2022-11-13
ACC01508,CUST0886,savings,USD,86874.87,1989-03-13
ACC01509,CUST0886,checking,AZN,3524.04,2007-04-24
ACC01510,CUST0887,savings,AZN,55396.92,2023-03-04
ACC01511,CUST0887,checking,AZN,18334.42,2024-12-25
ACC01512,CUST0888,savings,AZN,65023.93,2011-09-28
ACC01513,CUST0888,savings,AZN,13020.39,2013-05-13
ACC01514,CUST0889,savings,EUR,24564.73,2008-05-27
ACC01515,CUST0889,checking,USD,81287.79,2012-01-27
ACC01516,CUST0890,savings,EUR,34710.7,2017-05-07
ACC01517,CUST0890,checking,USD,94626.12,2002-06-29
ACC01518,CUST0891,checking,AZN,94655.33,2016-04-07
ACC01519,CUST0892,savings,EUR,56843.84,2013-09-13
ACC01520,CUST0892,savings,AZN,12894.97,2024-12-15
ACC01521,CUST0893,checking,USD,38054.95,1991-11-18
ACC01522,CUST0894,savings,EUR,19347.0,2006-11-04
ACC01523,CUST0895,savings,EUR,25077.81,2005-06-17
ACC01524,CUST0895,checking,AZN,87831.17,2015-01-11
ACC01525,CUST0896,checking,AZN,77164.94,2007-03-29
ACC01526,CUST0897,savings,AZN,23754.97,2021-08-30
ACC01527,CUST0897,savings,EUR,59832.98,2017-08-06
ACC01528,CUST0897,savings,AZN,23371.53,2021-05-03
ACC01529,CUST0898,savings,AZN,59454.41,2007-01-26
ACC01530,CUST0899,savings,AZN,41057.39,2013-10-28
ACC01531,CUST0900,checking,AZN,28319.16,1995-09-14
ACC01532,CUST0900,checking,AZN,26492.85,2010-01-29
ACC01533,CUST0901,checking,AZN,80593.58,2020-07-27
ACC01534,CUST0902,savings,USD,16088.34,1988-07-03
ACC01535,CUST0902,checking,AZN,88992.96,1985-02-20
ACC01536,CUST0903,checking,AZN,64476.76,2023-04-10
ACC01537,CUST0903,checking,AZN,97644.83,2025-12-29
ACC01538,CUST0903,checking,AZN,75752.45,2025-05-07
ACC01539,CUST0904,savings,AZN,42401.25,2024-07-23
ACC01540,CUST0904,checking,AZN,77537.49,2024-05-29
ACC01541,CUST0905,checking,USD,47641.04,2018-07-03
ACC01542,CUST0906,savings,AZN,62431.67,2001-12-30
ACC01543,CUST0906,savings,AZN,55845.39,2016-03-28
ACC01544,CUST0907,checking,AZN,58521.06,1997-07-20
ACC01545,CUST0907,checking,AZN,23299.54,2003-04-15
ACC01546,CUST0908,checking,EUR,69979.91,2025-04-15
ACC01547,CUST0908,savings,EUR,5284.77,2023-12-20
ACC01548,CUST0909,checking,AZN,24597.45,2022-11-10
