transaction_id,account_id,timestamp,transaction_type,amount,currency,country
TXN0002831,ACC01489,2026-01-09 11:12:22,ATM,6727.02,AZN,GB
TXN0002832,ACC01490,2026-01-09 10:00:58,TRANSFER,155.77,AZN,AZ
TXN0002833,ACC01490,2026-01-09 15:07:31,POS,1697.82,AZN,AZ
TXN0002834,ACC01491,2026-01-09 03:31:02,ATM,16.61,AZN,AZ
TXN0002835,ACC01492,2026-01-09 13:30:21,POS,33.49,AZN,AZ
TXN0002836,ACC01492,2026-01-09 01:05:25,POS,12314.16,AZN,AZ
TXN0002837,ACC01493,2026-01-09 12:48:08,ATM,22.59,AZN,AZ
TXN0002838,ACC01493,2026-01-09 23:14:12,POS,104.11,AZN,AZ
TXN0002839,ACC01494,2026-01-09 00:17:17,TRANSFER,1406.62,USD,AZ
TXN0002840,ACC01494,2026-01-09 05:10:50,ATM,5323.72,USD,GB
TXN0002841,ACC01495,2026-01-09 04:42:31,POS,46.46,AZN,DE
TXN0002842,ACC01496,2026-01-09 14:45:35,POS,749.83,AZN,AZ
TXN0002843,ACC01496,2026-01-09 13:25:27,POS,146.35,AZN,AZ
TXN0002844,ACC01497,2026-01-09 04:41:07,POS,1007.24,AZN,AZ
TXN0002845,ACC01497,2026-01-09 11:11:23,ATM,7506.1,AZN,AZ
TXN0002846,ACC01498,2026-01-09 22:55:00,TRANSFER,1179.35,USD,AZ
TXN0002847,ACC01498,2026-01-09 09:52:55,POS,40.67,USD,AZ
TXN0002848,ACC01499,2026-01-09 06:34:22,POS,961.76,AZN,AZ
TXN0002849,ACC01499,2026-01-09 03:20:42,ATM,51.19,AZN,AZ
TXN0002850,ACC01500,2026-01-09 13:39:04,TRANSFER,150.24,AZN,AZ
TXN0002851,ACC01500,2026-01-09 09:26:15,POS,107.36,AZN,AZ
TXN0002852,ACC01501,2026-01-09 16:11:42,TRANSFER,128.27,USD,AZ
TXN0002853,ACC01502,2026-01-09 10:07:36,POS,149.89,AZN,GB
TXN0002854,ACC01502,2026-01-09 05:44:11,POS,473.26,AZN,AZ
TXN0002855,ACC01503,2026-01-09 18:56:50,POS,30.59,AZN,DE
TXN0002856,ACC01504,2026-01-09 23:30:38,TRANSFER,72.06,EUR,AZ
TXN0002857,ACC01505,2026-01-09 15:10:47,TRANSFER,98.45,AZN,AZ
TXN0002858,ACC01505,2026-01-09 23:19:12,ATM,182.4,AZN,AZ
TXN0002859,ACC01506,2026-01-09 15:19:52,TRANSFER,3.55,EUR,AZ
TXN0002860,ACC01506,2026-01-09 23:45:05,TRANSFER,148.89,EUR,AZ
TXN0002861,ACC01507,2026-01-09 20:37:58,POS,91.38,EUR,AZ
TXN0002862,ACC01507,2026-01-09 11:15:18,ATM,106.73,EUR,AZ
TXN0002863,ACC01508,2026-01-09 15:01:23,TRANSFER,77.93,USD,AZ
TXN0002864,ACC01508,2026-01-09 22:28:04,TRANSFER,105.25,USD,AZ
TXN0002865,ACC01509,2026-01-09 03:09:04,POS,195.94,AZN,GB
TXN0002866,ACC01509,2026-01-09 00:19:32,POS,19432.3,AZN,AZ
TXN0002867,ACC01510,2026-01-09 16:45:04,TRANSFER,87.32,AZN,AZ
TXN0002868,ACC01510,2026-01-09 00:42:27,ATM,81.19,AZN,AZ
TXN0002869,ACC01511,2026-01-09 07:31:14,TRANSFER,149.24,AZN,AZ
TXN0002870,ACC01511,2026-01-09 21:21:02,POS,289.87,AZN,GB
TXN0002871,ACC01512,2026-01-09 22:49:39,TRANSFER,171.95,AZN,AZ
TXN0002872,ACC01512,2026-01-09 01:34:14,TRANSFER,79.46,AZN,AZ
TXN0002873,ACC01513,2026-01-09 09:46:13,POS,198.15,AZN,AZ
TXN0002874,ACC01513,2026-01-09 16:10:36,TRANSFER,47.13,AZN,AZ
TXN0002875,ACC01514,2026-01-09 18:25:56,TRANSFER,197.31,EUR,AZ
TXN0002876,ACC01514,2026-01-09 05:34:26,POS,61.79,EUR,AZ
TXN0002877,ACC01515,2026-01-09 09:51:04,TRANSFER,81.17,USD,AZ
TXN0002878,ACC01516,2026-01-09 12:07:49,POS,1574.35,EUR,AZ
TXN0002879,ACC01516,2026-01-09 17:37:23,POS,102.13,EUR,AZ
TXN0002880,ACC01517,2026-01-09 21:16:48,ATM,23.84,USD,AZ
TXN0002881,ACC01517,2026-01-09 03:05:56,POS,262.49,USD,GB
TXN0002882,ACC01517,2026-01-09 13:23:00,POS,152.35,USD,AZ
TXN0002883,ACC01518,2026-01-09 19:20:35,ATM,22.37,AZN,TR
TXN0002884,ACC01518,2026-01-09 14:27:27,TRANSFER,11.68,AZN,TR
TXN0002885,ACC01519,2026-01-09 04:13:47,TRANSFER,15082.0,EUR,AZ
TXN0002886,ACC01519,2026-01-09 01:07:46,TRANSFER,32.34,EUR,TR
TXN0002887,ACC01520,2026-01-09 03:50:47,POS,76.2,AZN,AZ
TXN0002888,ACC01521,2026-01-09 15:30:11,TRANSFER,175.99,USD,AZ
TXN0002889,ACC01521,2026-01-09 16:33:01,TRANSFER,60.73,USD,AZ
TXN0002890,ACC01522,2026-01-09 08:28:37,ATM,179.46,EUR,AZ
TXN0002891,ACC01523,2026-01-09 22:51:00,POS,911.12,EUR,DE
TXN0002892,ACC01523,2026-01-09 22:48:19,POS,116.63,EUR,DE
TXN0002893,ACC01523,2026-01-09 01:22:42,TRANSFER,18.32,EUR,DE
TXN0002894,ACC01524,2026-01-09 21:13:03,POS,142.79,AZN,DE
TXN0002895,ACC01524,2026-01-09 00:17:27,POS,1.66,AZN,DE
TXN0002896,ACC01525,2026-01-09 02:59:24,TRANSFER,137.45,AZN,AZ
TXN0002897,ACC01525,2026-01-09 17:12:00,TRANSFER,3151.84,AZN,AZ
TXN0002898,ACC01526,2026-01-09 20:22:14,ATM,977.36,AZN,AZ
TXN0002899,ACC01526,2026-01-09 02:58:16,ATM,164.69,AZN,AZ
TXN0002900,ACC01527,2026-01-09 14:02:28,TRANSFER,182.22,EUR,US
TXN0002901,ACC01527,2026-01-09 05:37:41,POS,107.92,EUR,AZ
TXN0002902,ACC01528,2026-01-09 06:05:19,ATM,4.85,AZN,AZ
TXN0002903,ACC01529,2026-01-09 18:00:43,TRANSFER,96.57,AZN,TR
TXN0002904,ACC01529,2026-01-09 21:51:07,POS,72.9,AZN,US
TXN0002905,ACC01530,2026-01-09 14:32:54,ATM,134.5,AZN,AZ
TXN0002906,ACC01530,2026-01-09 15:36:09,TRANSFER,187.17,AZN,AZ
TXN0002907,ACC01531,2026-01-09 07:22:27,POS,2630.11,AZN,AZ
TXN0002908,ACC01531,2026-01-09 17:46:05,TRANSFER,1283.39,AZN,AZ
TXN0002909,ACC01532,2026-01-09 10:52:41,ATM,1065.62,AZN,AZ
TXN0002910,ACC01532,2026-01-09 13:57:53,ATM,129.23,AZN,AZ
TXN0002911,ACC01533,2026-01-09 06:50:44,ATM,182.02,AZN,AZ
TXN0002912,ACC01533,2026-01-09 16:02:56,ATM,52.38,AZN,AZ
TXN0002913,ACC01534,2026-01-09 15:19:19,POS,141.51,USD,AZ
TXN0002914,ACC01534,2026-01-09 05:10:33,ATM,122.94,USD,AZ
TXN0002915,ACC01535,2026-01-09 05:11:15,ATM,117.16,AZN,AZ
TXN0002916,ACC01535,2026-01-09 03:11:45,TRANSFER,183.09,AZN,AZ
TXN0002917,ACC01536,2026-01-09 09:35:27,ATM,106.34,AZN,AZ
TXN0002918,ACC01537,2026-01-09 23:46:58,TRANSFER,6.97,AZN,AZ
TXN0002919,ACC01537,2026-01-09 16:26:54,ATM,142.84,AZN,AZ
TXN0002920,ACC01538,2026-01-09 19:36:35,POS,16084.66,AZN,AZ
TXN0002921,ACC01538,2026-01-09 20:01:42,ATM,40.02,AZN,DE
TXN0002922,ACC01539,2026-01-09 16:47:57,TRANSFER,119.45,AZN,DE
TXN0002923,ACC01539,2026-01-09 18:25:43,TRANSFER,152.21,AZN,DE
TXN0002924,ACC01540,2026-01-09 08:14:47,TRANSFER,131.7,AZN,DE
TXN0002925,ACC01540,2026-01-09 16:28:39,ATM,1137.87,AZN,US
TXN0002926,ACC01541,2026-01-09 14:09:54,ATM,146.11,USD,AZ
TXN0002927,ACC01541,2026-01-09 10:23:19,POS,17.31,USD,AZ
TXN0002928,ACC01542,2026-01-09 02:06:19,POS,153.8,AZN,AZ
TXN0002929,ACC01542,2026-01-09 14:27:17,TRANSFER,47.68,AZN,AZ
TXN0002930,ACC01543,2026-01-09 00:17:32,POS,703.13,AZN,AZ
TXN0002931,ACC01543,2026-01-09 06:07:07,ATM,99.26,AZN,AZ
TXN0002932,ACC01544,2026-01-09 22:57:45,TRANSFER,57.55,AZN,AZ
TXN0002933,ACC01544,2026-01-09 11:00:47,POS,711.52,AZN,AZ
TXN0002934,ACC01545,2026-01-09 14:38:07,ATM,184.11,AZN,AZ
TXN0002935,ACC01545,2026-01-09 18:38:37,POS,63.92,AZN,TR
TXN0002936,ACC01545,2026-01-09 23:17:18,TRANSFER,114.45,AZN,AZ
TXN0002937,ACC01546,2026-01-09 01:23:49,TRANSFER,92.04,EUR,AZ
TXN0002938,ACC01546,2026-01-09 18:34:31,ATM,68.5,EUR,US
TXN0002939,ACC01547,2026-01-09 21:22:00,TRANSFER,68.1,EUR,AZ
TXN0002940,ACC01547,2026-01-09 01:17:21,TRANSFER,118.98,EUR,AZ
TXN0002941,ACC01548,2026-01-09 05:41:48,TRANSFER,147.72,AZN,DE
TXN0002942,ACC01548,2026-01-09 09:37:58,POS,160.17,AZN,AZ
TXN0002943,ACC01549,2026-01-09 16:11:27,TRANSFER,175.4,AZN,AZ
TXN0002944,ACC01549,2026-01-09 20:16:21,TRANSFER,29.71,AZN,DE
TXN0002945,ACC01550,2026-01-09 06:12:46,TRANSFER,1223.78,AZN,AZ
TXN0002946,ACC01550,2026-01-09 10:32:14,ATM,51.53,AZN,US
TXN0002947,ACC01551,2026-01-09 10:02:22,POS,40.29,AZN,GB
TXN0002948,ACC01551,2026-01-09 13:15:34,ATM,37.23,AZN,AZ
TXN0002949,ACC01552,2026-01-09 22:38:59,TRANSFER,183.46,AZN,AZ
TXN0002950,ACC01552,2026-01-09 14:03:13,ATM,54.58,AZN,AZ
TXN0002951,ACC01553,2026-01-09 01:24:47,POS,1.0,AZN,AZ
TXN0002952,ACC01553,2026-01-09 23:20:34,POS,132.57,AZN,AZ
TXN0002953,ACC01553,2026-01-09 07:57:20,ATM,124.24,AZN,AZ
TXN0002954,ACC01554,2026-01-09 21:55:12,ATM,97.03,USD,AZ
TXN0002955,ACC01554,2026-01-09 03:25:00,ATM,109.37,USD,AZ
TXN0002956,ACC01555,2026-01-09 16:26:07,ATM,1534.42,EUR,AZ
TXN0002957,ACC01556,2026-01-09 10:44:24,TRANSFER,18144.45,AZN,AZ
TXN0002958,ACC01557,2026-01-09 00:10:50,TRANSFER,8613.06,USD,AZ
TXN0002959,ACC01558,2026-01-09 18:14:21,ATM,157.32,AZN,DE
TXN0002960,ACC01559,2026-01-09 03:32:56,POS,87.3,AZN,AZ
TXN0002961,ACC01559,2026-01-09 00:35:56,ATM,19633.4,AZN,DE
TXN0002962,ACC01560,2026-01-09 08:35:38,TRANSFER,75.48,USD,AZ
TXN0002963,ACC01561,2026-01-09 03:25:20,POS,121.38,AZN,AZ
TXN0002964,ACC01561,2026-01-09 05:06:04,ATM,1095.38,AZN,AZ
TXN0002965,ACC01562,2026-01-09 15:50:51,TRANSFER,507.32,AZN,GE
TXN0002966,ACC01562,2026-01-09 10:10:42,ATM,48.76,AZN,AZ
TXN0002967,ACC01563,2026-01-09 09:24:19,TRANSFER,142.74,AZN,TR
TXN0002968,ACC01564,2026-01-09 06:21:45,ATM,147.88,USD,AZ
TXN0002969,ACC01564,2026-01-09 09:56:31,TRANSFER,98.25,USD,AZ
TXN0002970,ACC01565,2026-01-09 02:53:39,TRANSFER,27.78,AZN,AZ
TXN0002971,ACC01565,2026-01-09 16:31:56,POS,165.94,AZN,AZ
TXN0002972,ACC01566,2026-01-09 12:35:44,ATM,1857.65,AZN,AZ
TXN0002973,ACC01567,2026-01-09 15:55:35,TRANSFER,18227.14,AZN,AZ
TXN0002974,ACC01567,2026-01-09 07:56:34,ATM,4.78,AZN,GB
TXN0002975,ACC01568,2026-01-09 09:09:24,POS,70.51,AZN,AZ
TXN0002976,ACC01568,2026-01-09 09:36:28,TRANSFER,1445.08,AZN,GE
TXN0002977,ACC01569,2026-01-09 00:46:53,TRANSFER,139.57,AZN,AZ
TXN0002978,ACC01569,2026-01-09 03:57:09,ATM,35.25,AZN,AZ
TXN0002979,ACC01570,2026-01-09 09:37:34,POS,20.5,AZN,AZ
TXN0002980,ACC01570,2026-01-09 10:45:49,POS,43.23,AZN,AZ
TXN0002981,ACC01571,2026-01-09 16:09:39,TRANSFER,31.04,USD,TR
TXN0002982,ACC01571,2026-01-09 21:13:30,ATM,83.28,USD,AZ
TXN0002983,ACC01572,2026-01-09 02:10:37,ATM,187.88,USD,AZ
TXN0002984,ACC01572,2026-01-09 12:34:55,POS,197.7,USD,AZ
TXN0002985,ACC01572,2026-01-09 09:35:23,POS,776.06,USD,AZ
TXN0002986,ACC01573,2026-01-09 17:03:47,ATM,1558.5,AZN,TR
TXN0002987,ACC01574,2026-01-09 05:32:26,ATM,94.7,AZN,AZ
TXN0002988,ACC01575,2026-01-09 18:22:26,ATM,191.48,AZN,TR
TXN0002989,ACC01575,2026-01-09 11:41:25,TRANSFER,915.48,AZN,AZ
TXN0002990,ACC01576,2026-01-09 02:54:09,TRANSFER,134.05,AZN,AZ
TXN0002991,ACC01576,2026-01-09 03:39:57,TRANSFER,105.45,AZN,TR
TXN0002992,ACC01577,2026-01-09 15:52:21,ATM,103.14,AZN,AZ
TXN0002993,ACC01577,2026-01-09 05:15:00,TRANSFER,14906.8,AZN,AZ
TXN0002994,ACC01578,2026-01-09 06:16:48,POS,145.97,EUR,AZ
TXN0002995,ACC01578,2026-01-09 02:12:00,POS,535.86,EUR,AZ
TXN0002996,ACC01579,2026-01-09 11:17:58,POS,11069.43,AZN,AZ
TXN0002997,ACC01580,2026-01-09 11:07:56,POS,837.4,AZN,GB
TXN0002998,ACC01581,2026-01-09 02:27:39,ATM,780.74,AZN,AZ
TXN0002999,ACC01581,2026-01-09 07:22:24,TRANSFER,176.98,AZN,AZ
TXN0003000,ACC01581,2026-01-09 23:43:33,TRANSFER,18874.36,AZN,AZ
TXN0003001,ACC01582,2026-01-09 18:56:25,POS,17.8,AZN,AZ
TXN0003002,ACC01582,2026-01-09 21:38:00,ATM,4.49,AZN,AZ
TXN0003003,ACC01583,2026-01-09 17:12:59,TRANSFER,32.16,AZN,AZ
TXN0003004,ACC01583,2026-01-09 00:22:37,ATM,192.02,AZN,GE
TXN0003005,ACC01584,2026-01-09 15:39:33,TRANSFER,11988.11,AZN,AZ
TXN0003006,ACC01584,2026-01-09 14:19:34,TRANSFER,125.87,AZN,AZ
TXN0003007,ACC01585,2026-01-09 09:57:14,ATM,85.01,USD,AZ
TXN0003008,ACC01585,2026-01-09 08:31:28,ATM,128.23,USD,DE
TXN0003009,ACC01586,2026-01-09 15:17:03,POS,96.55,USD,AZ
TXN0003010,ACC01587,2026-01-09 20:00:46,TRANSFER,47.67,USD,US
TXN0003011,ACC01587,2026-01-09 02:08:17,TRANSFER,8528.5,USD,US
TXN0003012,ACC01588,2026-01-09 14:18:43,POS,1951.02,AZN,AZ
TXN0003013,ACC01588,2026-01-09 05:51:13,TRANSFER,169.38,AZN,AZ
TXN0003014,ACC01588,2026-01-09 11:28:55,POS,128.6,AZN,AZ
TXN0003015,ACC01589,2026-01-09 04:20:13,POS,160.01,AZN,GB
TXN0003016,ACC01589,2026-01-09 07:21:37,TRANSFER,82.29,AZN,AZ
TXN0003017,ACC01590,2026-01-09 21:29:50,ATM,152.17,AZN,AZ
TXN0003018,ACC01591,2026-01-09 09:47:30,POS,147.62,AZN,AZ
TXN0003019,ACC01591,2026-01-09 16:24:32,ATM,66.23,AZN,AZ
TXN0003020,ACC01592,2026-01-09 19:01:08,ATM,60.73,AZN,AZ
TXN0003021,ACC01593,2026-01-09 16:55:47,ATM,12568.79,AZN,AZ
TXN0003022,ACC01593,2026-01-09 21:01:40,ATM,184.22,AZN,AZ
TXN0003023,ACC01594,2026-01-09 00:56:19,TRANSFER,98.77,AZN,GE
TXN0003024,ACC01595,2026-01-09 13:00:26,TRANSFER,18279.2,AZN,AZ
TXN0003025,ACC01595,2026-01-09 05:41:59,POS,74.93,AZN,AZ
TXN0003026,ACC01596,2026-01-09 07:20:09,ATM,59.96,AZN,AZ
TXN0003027,ACC01596,2026-01-09 06:53:43,POS,24.48,AZN,DE
TXN0003028,ACC01597,2026-01-09 13:22:52,TRANSFER,58.03,USD,AZ
TXN0003029,ACC01597,2026-01-09 11:38:06,ATM,1175.81,USD,AZ
TXN0003030,ACC01598,2026-01-09 21:50:45,POS,100.93,AZN,AZ
TXN0003031,ACC01598,2026-01-09 22:44:33,POS,1929.1,AZN,AZ
TXN0003032,ACC01599,2026-01-09 23:11:49,POS,152.92,AZN,AZ
TXN0003033,ACC01599,2026-01-09 00:17:59,TRANSFER,155.68,AZN,AZ
TXN0003034,ACC01600,2026-01-09 07:59:07,TRANSFER,177.98,AZN,AZ
TXN0003035,ACC01600,2026-01-09 22:06:37,TRANSFER,14.15,AZN,AZ
TXN0003036,ACC01600,2026-01-09 16:25:06,POS,99.78,AZN,AZ
TXN0003037,ACC01601,2026-01-09 23:26:10,ATM,139.8,AZN,GB
TXN0003038,ACC01601,2026-01-09 19:52:12,ATM,884.52,AZN,AZ
TXN0003039,ACC01602,2026-01-09 23:42:43,ATM,113.81,AZN,GB
TXN0003040,ACC01602,2026-01-09 09:20:38,POS,27.39,AZN,GB
TXN0003041,ACC01603,2026-01-09 15:19:28,ATM,155.68,AZN,GB
TXN0003042,ACC01603,2026-01-09 04:24:48,TRANSFER,128.21,AZN,GB
TXN0003043,ACC01604,2026-01-09 13:07:24,ATM,119.8,EUR,AZ
TXN0003044,ACC01604,2026-01-09 10:47:51,TRANSFER,136.18,EUR,AZ
TXN0003045,ACC01605,2026-01-09 19:23:30,ATM,163.04,AZN,AZ
TXN0003046,ACC01605,2026-01-09 09:18:53,ATM,39.59,AZN,AZ
TXN0003047,ACC01606,2026-01-09 06:00:19,POS,1118.42,AZN,AZ
TXN0003048,ACC01606,2026-01-09 18:20:48,ATM,172.69,AZN,AZ
TXN0003049,ACC01607,2026-01-09 21:51:47,TRANSFER,3463.73,AZN,AZ
TXN0003050,ACC01607,2026-01-09 19:58:40,ATM,119.4,AZN,AZ
TXN0003051,ACC01607,2026-01-09 04:43:08,TRANSFER,8.19,AZN,AZ
TXN0003052,ACC01608,2026-01-09 22:52:15,POS,32.13,AZN,GE
TXN0003053,ACC01608,2026-01-09 22:44:06,POS,42.13,AZN,GE
TXN0003054,ACC01609,2026-01-09 13:56:08,TRANSFER,196.81,AZN,GB
TXN0003055,ACC01609,2026-01-09 13:17:42,POS,1894.02,AZN,AZ
TXN0003056,ACC01610,2026-01-09 20:39:20,ATM,150.43,USD,AZ
TXN0003057,ACC01611,2026-01-09 19:27:37,POS,211.07,AZN,AZ
TXN0003058,ACC01611,2026-01-09 06:36:45,TRANSFER,43.69,AZN,AZ
TXN0003059,ACC01612,2026-01-09 08:09:56,ATM,101.08,AZN,GB
TXN0003060,ACC01612,2026-01-09 18:20:49,POS,30.68,AZN,TR
TXN0003061,ACC01613,2026-01-09 15:19:08,POS,157.46,EUR,AZ
TXN0003062,ACC01614,2026-01-09 05:08:04,ATM,2.81,USD,AZ
TXN0003063,ACC01615,2026-01-09 04:28:48,ATM,10.17,AZN,AZ
TXN0003064,ACC01615,2026-01-09 03:58:10,TRANSFER,77.45,AZN,AZ
TXN0003065,ACC01616,2026-01-09 02:06:34,ATM,138.98,USD,AZ
TXN0003066,ACC01616,2026-01-09 10:56:35,POS,140.65,USD,US
TXN0003067,ACC01617,2026-01-09 15:09:19,POS,37.02,AZN,AZ
TXN0003068,ACC01617,2026-01-09 09:58:38,POS,32.67,AZN,AZ
TXN0003069,ACC01618,2026-01-09 17:27:47,ATM,115.04,USD,AZ
TXN0003070,ACC01618,2026-01-09 00:46:21,POS,142.01,USD,US
TXN0003071,ACC01619,2026-01-09 16:01:15,POS,42.37,USD,AZ
TXN0003072,ACC01619,2026-01-09 00:33:24,TRANSFER,146.83,USD,GE
TXN0003073,ACC01620,2026-01-09 07:14:08,ATM,62.48,AZN,AZ
TXN0003074,ACC01620,2026-01-09 11:49:45,ATM,9048.71,AZN,AZ
TXN0003075,ACC01621,2026-01-09 20:23:28,ATM,198.6,AZN,AZ
TXN0003076,ACC01621,2026-01-09 08:27:33,POS,627.41,AZN,AZ
TXN0003077,ACC01622,2026-01-09 08:19:50,ATM,135.02,EUR,AZ
TXN0003078,ACC01622,2026-01-09 00:21:14,POS,187.57,EUR,TR
TXN0003079,ACC01623,2026-01-09 00:30:47,POS,138.76,USD,AZ
TXN0003080,ACC01624,2026-01-09 13:34:31,POS,27.36,AZN,AZ
TXN0003081,ACC01624,2026-01-09 00:39:57,POS,190.57,AZN,AZ
TXN0003082,ACC01625,2026-01-09 23:50:14,TRANSFER,181.86,AZN,AZ
TXN0003083,ACC01625,2026-01-09 16:05:29,TRANSFER,98.23,AZN,AZ
TXN0003084,ACC01626,2026-01-09 12:32:33,ATM,64.16,USD,GE
TXN0003085,ACC01626,2026-01-09 02:35:49,TRANSFER,284.81,USD,AZ
TXN0003086,ACC01627,2026-01-09 19:30:16,ATM,3542.41,AZN,AZ
TXN0003087,ACC01627,2026-01-09 02:57:04,POS,192.15,AZN,AZ
TXN0003088,ACC01628,2026-01-09 09:33:34,ATM,90.5,AZN,AZ
TXN0003089,ACC01628,2026-01-09 09:25:59,POS,33.91,AZN,TR
TXN0003090,ACC01629,2026-01-09 16:10:56,TRANSFER,1901.82,USD,GB
TXN0003091,ACC01629,2026-01-09 10:20:49,TRANSFER,61.14,USD,AZ
TXN0003092,ACC01630,2026-01-09 07:47:59,ATM,1313.8,AZN,AZ
TXN0003093,ACC01630,2026-01-09 23:23:35,POS,1764.75,AZN,AZ
TXN0003094,ACC01630,2026-01-09 16:12:33,ATM,7351.21,AZN,AZ
TXN0003095,ACC01631,2026-01-09 11:21:00,ATM,51.97,USD,AZ
TXN0003096,ACC01631,2026-01-09 08:44:03,TRANSFER,197.18,USD,AZ
TXN0003097,ACC01632,2026-01-09 04:14:59,TRANSFER,23.92,AZN,DE
TXN0003098,ACC01633,2026-01-09 19:38:38,POS,171.92,AZN,AZ
TXN0003099,ACC01633,2026-01-09 14:42:24,POS,10.33,AZN,AZ
TXN0003100,ACC01634,2026-01-09 10:50:44,TRANSFER,153.68,AZN,AZ
TXN0003101,ACC01634,2026-01-09 00:54:41,TRANSFER,185.96,AZN,AZ
TXN0003102,ACC01635,2026-01-09 18:10:12,TRANSFER,5320.57,USD,AZ
TXN0003103,ACC01635,2026-01-09 01:27:41,POS,182.24,USD,AZ
TXN0003104,ACC01636,2026-01-09 02:35:38,TRANSFER,408.48,AZN,AZ
TXN0003105,ACC01637,2026-01-09 02:05:15,POS,100.47,AZN,AZ
TXN0003106,ACC01638,2026-01-09 00:16:53,POS,1382.27,AZN,TR
TXN0003107,ACC01638,2026-01-09 23:06:39,TRANSFER,106.78,AZN,AZ
TXN0003108,ACC01638,2026-01-09 05:38:53,ATM,145.62,AZN,AZ
TXN0003109,ACC01639,2026-01-09 02:24:23,ATM,72.19,USD,AZ
TXN0003110,ACC01639,2026-01-09 16:17:51,ATM,1553.54,USD,AZ
TXN0003111,ACC01640,2026-01-09 10:56:14,TRANSFER,1079.18,AZN,AZ
TXN0003112,ACC01641,2026-01-09 05:35:44,POS,191.41,AZN,AZ
TXN0003113,ACC01641,2026-01-09 06:40:25,ATM,146.2,AZN,AZ
TXN0003114,ACC01642,2026-01-09 05:32:39,POS,79.33,USD,AZ
TXN0003115,ACC01642,2026-01-09 09:42:31,TRANSFER,68.66,USD,GB
TXN0003116,ACC01643,2026-01-09 11:36:03,ATM,199.45,USD,AZ
TXN0003117,ACC01643,2026-01-09 04:22:22,POS,91.34,USD,AZ
TXN0003118,ACC01644,2026-01-09 13:55:27,TRANSFER,41.94,AZN,AZ
TXN0003119,ACC01644,2026-01-09 15:36:55,POS,111.72,AZN,AZ
TXN0003120,ACC01645,2026-01-09 11:19:27,TRANSFER,112.66,USD,AZ
TXN0003121,ACC01646,2026-01-09 17:28:00,ATM,1716.38,AZN,AZ
TXN0003122,ACC01646,2026-01-09 16:43:28,TRANSFER,182.35,AZN,AZ
TXN0003123,ACC01646,2026-01-09 20:51:29,ATM,18334.86,AZN,US
TXN0003124,ACC01647,2026-01-09 13:35:00,POS,3374.32,AZN,GE
TXN0003125,ACC01648,2026-01-09 13:23:14,POS,156.47,AZN,GE
TXN0003126,ACC01648,2026-01-09 02:27:52,POS,28.8,AZN,GE
TXN0003127,ACC01649,2026-01-09 14:17:38,POS,131.93,AZN,TR
TXN0003128,ACC01649,2026-01-09 13:11:14,POS,98.2,AZN,AZ
TXN0003129,ACC01650,2026-01-09 07:51:54,ATM,42.02,EUR,AZ
TXN0003130,ACC01650,2026-01-09 19:05:03,TRANSFER,106.95,EUR,AZ
TXN0003131,ACC01650,2026-01-09 14:25:40,TRANSFER,62.99,EUR,AZ
TXN0003132,ACC01651,2026-01-09 00:42:17,ATM,52.18,AZN,AZ
TXN0003133,ACC01652,2026-01-09 22:01:02,ATM,140.59,AZN,AZ
TXN0003134,ACC01652,2026-01-09 22:04:52,POS,54.41,AZN,AZ
TXN0003135,ACC01653,2026-01-09 13:14:57,ATM,196.41,AZN,AZ
TXN0003136,ACC01653,2026-01-09 20:26:29,ATM,86.0,AZN,AZ
TXN0003137,ACC01654,2026-01-09 09:46:42,TRANSFER,189.44,AZN,GB
TXN0003138,ACC01654,2026-01-09 14:40:27,ATM,6.42,AZN,GB
TXN0003139,ACC01654,2026-01-09 19:32:43,TRANSFER,3529.9,AZN,GB
TXN0003140,ACC01655,2026-01-09 07:54:54,POS,1167.62,AZN,AZ
TXN0003141,ACC01655,2026-01-09 20:35:13,ATM,424.49,AZN,AZ
TXN0003142,ACC01655,2026-01-09 22:43:36,POS,178.61,AZN,AZ
TXN0003143,ACC01656,2026-01-09 09:13:22,ATM,1728.61,AZN,AZ
TXN0003144,ACC01656,2026-01-09 01:30:22,POS,3928.17,AZN,AZ
TXN0003145,ACC01657,2026-01-09 08:08:34,ATM,2661.72,AZN,AZ
TXN0003146,ACC01657,2026-01-09 08:30:41,TRANSFER,60.33,AZN,AZ
TXN0003147,ACC01658,2026-01-09 01:15:56,ATM,25.86,AZN,AZ
TXN0003148,ACC01658,2026-01-09 04:39:13,TRANSFER,15.15,AZN,AZ
TXN0003149,ACC01659,2026-01-09 10:16:38,ATM,46.53,USD,AZ
TXN0003150,ACC01659,2026-01-09 03:22:49,ATM,18.22,USD,TR
TXN0003151,ACC01659,2026-01-09 18:20:49,POS,114.28,USD,GB
TXN0003152,ACC01660,2026-01-09 03:49:16,POS,189.44,EUR,GB
TXN0003153,ACC01660,2026-01-09 05:40:01,POS,135.01,EUR,AZ
TXN0003154,ACC01661,2026-01-09 14:26:49,TRANSFER,151.27,AZN,AZ
TXN0003155,ACC01661,2026-01-09 20:58:22,POS,87.87,AZN,AZ
TXN0003156,ACC01661,2026-01-09 22:35:14,ATM,122.62,AZN,AZ
TXN0003157,ACC01662,2026-01-09 14:07:35,ATM,903.1,AZN,AZ
TXN0003158,ACC01662,2026-01-09 16:12:43,POS,46.75,AZN,AZ
TXN0003159,ACC01663,2026-01-09 01:10:59,TRANSFER,199.58,AZN,AZ
